,weights,c,m,sigma,logL,logL_birth,nlive,pid,start_pid,end_pid
66001,0.3384079935389524,1.0072501429337892,1.9358243935050305,0.015523067322228334,8.536586858511349,8.438917296236141,3999,68031,69126,71001
66002,0.3384278089118183,0.9821509870178182,1.905916664364358,0.012725387079255749,8.536645411479928,8.056286577652454,3998,67057,66390,71002
66003,0.3384740536488846,1.005063148207042,1.9107262704020667,0.01609886548258444,8.536782047936969,7.541346842724119,3997,62912,56604,71003
66004,0.3384855499718262,1.0068135709880246,1.9157022927527125,0.016149774502709897,8.536816012515798,8.438917296236141,3996,69620,68234,71004
66005,0.33849224397154276,0.9891787586822968,1.870771125520437,0.010689601960275602,8.536835788647116,8.438917296236141,3995,67630,49583,71005
66006,0.3385653889547668,1.0361018537372688,1.9574249676996047,0.010294336078044431,8.537051855875283,7.541346842724119,3994,64049,68206,71006
66007,0.33856842186537034,1.0132969722827436,1.9175469706678272,0.016299940620289312,8.537060813961642,8.056286577652454,3993,65233,69660,71007
66008,0.33859477466783605,0.9814865994862728,1.914747242926585,0.012436779886751232,8.537138646907312,8.438917296236141,3992,69961,68120,71008
66009,0.33861445611080615,1.043267206836419,1.8757765679600493,0.012131281515389135,8.537196772050052,8.438917296236141,3991,69572,66494,71009
66010,0.33862129887228065,0.9923039996167214,1.936852694920338,0.013994042221990716,8.53721697996493,7.541346842724119,3990,62737,50528,71010
66011,0.33863755402716245,1.0394751444726185,1.8893789633615685,0.007251784467637926,8.537264982745967,8.438917296236141,3989,68147,62929,71011
66012,0.3386559038631474,1.0195317901506273,1.8576649155388192,0.012771489793432816,8.537319168521275,8.056286577652454,3988,66427,52720,71012
66013,0.3387095983675026,1.0059584376061934,1.9359393087224066,0.015446389628393403,8.537477707758924,8.438917296236141,3987,69589,66377,71013
66014,0.33871642861013707,1.0192742081399968,1.9668501649112948,0.010892119962259873,8.537497873039538,8.438917296236141,3986,69353,60525,71014
66015,0.3387311587968612,1.0136890694575675,1.9253345634309795,0.016128706020640936,8.537541360352286,8.438917296236141,3985,69178,69676,71015
66016,0.33877437588178094,1.025110968569525,1.9004027941636787,0.005970586716347698,8.537668937420404,6.834127735480498,3984,62293,67881,71016
66017,0.33878117501788674,0.9878089795191384,1.9401118035353204,0.008723302448930482,8.537689007024778,6.834127735480498,3983,60132,65103,71017
66018,0.3388325473892191,1.0520386510555815,1.916875458895608,0.010576963373031175,8.537840634325661,7.541346842724119,3982,63717,69455,71018
66019,0.33890591147565663,1.004655793406637,1.9178263384667746,0.01600721821337463,8.538057131076496,3.726820178859471,3981,52950,68253,71019
66020,0.3389091595765003,0.9809655849085759,1.9245034471350044,0.011463306686137445,8.538066715112373,8.056286577652454,3980,66525,65010,71020
66021,0.3389456418779815,1.0121721094553195,1.912226055191865,0.016325019971855703,8.538174355567202,8.438917296236141,3979,68264,68132,71021
66022,0.33898316922556726,1.0244247098619674,1.9220238581581233,0.005988466066188279,8.538285067334977,7.541346842724119,3978,64321,60892,71022
66023,0.338986399285859,0.9807210605878355,1.9177668429979255,0.011915985244274709,8.53829459596472,6.834127735480498,3977,60439,68146,71023
66024,0.3390518902100916,1.0440609300141237,1.9149770138883109,0.014114413961452818,8.538487773617426,6.834127735480498,3976,61459,64827,71024
66025,0.33909207982671985,1.0078299397389288,1.914567703181407,0.01618830586001385,8.538606301889857,8.438917296236141,3975,68607,63720,71025
66026,0.3391142876207627,1.0444090804850172,1.9421595634084912,0.00925848152939617,8.53867179167416,8.438917296236141,3974,67652,69807,71026
66027,0.33912693879808004,0.9915695485125942,1.9386683019014612,0.013691593409141032,8.53870909751454,8.438917296236141,3973,68025,66886,71027
66028,0.3391842208416701,1.0227324844728223,1.8976907785657389,0.016096887553491073,8.538877993583545,7.541346842724119,3972,63095,68469,71028
66029,0.3391912160842509,1.0051409286407649,1.8554026884713328,0.010332452887852776,8.538898617097718,5.980491261108536,3971,59811,67086,71029
66030,0.3392099155541636,1.01663655129129,1.8860422053032417,0.01579039653262861,8.538953745156306,8.438917296236141,3970,69606,63153,71030
66031,0.339232355428042,1.022190091434799,1.9634969423548991,0.00904261434854451,8.53901989631974,8.438917296236141,3969,69563,68572,71031
66032,0.3392659022058385,1.011369276267059,1.928021932411458,0.015991520132247247,8.53911878169708,8.438917296236141,3968,67502,69901,71032
66033,0.3393078431111761,1.0522321243031247,1.907719941330434,0.010701160824091305,8.539242396578,8.056286577652454,3967,66673,65317,71033
66034,0.33935116995819975,0.9944439505872219,1.9453657071291564,0.013507541233240054,8.539370080280452,8.056286577652454,3966,65932,69607,71034
66035,0.3393967638223112,1.0085877146423525,1.9634228995113683,0.009098606825828264,8.539504427248993,8.056286577652454,3965,66557,68298,71035
66036,0.3394155645524956,1.0406728248151118,1.9476391154200916,0.012332143070187035,8.539559820262298,8.438917296236141,3964,69337,65911,71036
66037,0.3394603139523679,0.9993678149505225,1.8602508626548948,0.011675908886247682,8.539691654080592,8.438917296236141,3963,68577,66234,71037
66038,0.33946423496901823,1.0120814396548077,1.862516598274391,0.013645707113524889,8.53970320475305,8.438917296236141,3962,68523,69345,71038
66039,0.33959521148853256,1.0139689820353939,1.9263356933742257,0.005955415046976524,8.540088963381255,8.438917296236141,3961,68570,49754,71039
66040,0.3396458156583426,1.0004748268505976,1.9486100860700146,0.007568998937897978,8.540237965478948,8.438917296236141,3960,68130,69634,71040
66041,0.3396753741700149,1.0234975295784687,1.9517850043206204,0.0073659121593751585,8.540324989151378,4.956062535970606,3959,55866,69688,71041
66042,0.33968151936156515,1.043672100683129,1.8732534966847978,0.010448630173542422,8.540343080351805,8.056286577652454,3958,66830,68771,71042
66043,0.3397172417426117,1.0344390153899403,1.9395148134107125,0.014452249951385174,8.540448239156731,8.438917296236141,3957,68366,66351,71043
66044,0.3397192006341625,0.9927031457202963,1.9372925250508133,0.013993408419567923,8.540454005387318,8.056286577652454,3956,65021,68311,71044
66045,0.33977298349569407,1.0101053019164672,1.9138420344052973,0.016252125533865718,8.540612308497543,8.056286577652454,3955,65202,69676,71045
66046,0.33978983084273917,1.0425931290382435,1.8747661584621127,0.012128296353529352,8.540661891390108,6.834127735480498,3954,61932,65848,71046
66047,0.33983113040551527,0.997570921862759,1.9094925791995268,0.015522962382663106,8.540783428434953,6.834127735480498,3953,60415,62741,71047
66048,0.3398520614660503,0.9820894217893392,1.891285322445436,0.009617237394583842,8.540845019077068,4.956062535970606,3952,56379,68656,71048
66049,0.339867869497703,1.014224451783535,1.9583147611833451,0.01353920868640536,8.540891532442828,8.438917296236141,3951,69948,69826,71049
66050,0.33990721675214397,1.036931898715666,1.9511000384835935,0.008663249356736591,8.541007297948937,4.956062535970606,3950,56863,65200,71050
66051,0.33994519164436166,1.033769134892503,1.860838484433199,0.01125532335281841,8.541119013058067,8.438917296236141,3949,68319,68660,71051
66052,0.33994525946226284,1.0065028870427815,1.9121330335371085,0.005916009239741982,8.541119212554076,8.438917296236141,3948,69330,67736,71052
66053,0.33995908500298744,1.0061478804457509,1.9095450168205093,0.016118431689045067,8.54115988163299,5.980491261108536,3947,59715,63388,71053
66054,0.34000333513284725,1.040286164531813,1.9010112771561032,0.014667610691503836,8.541290036265952,8.056286577652454,3946,66467,69587,71054
66055,0.34000462573627593,1.0344935348561564,1.86356431671837,0.012086235137690386,8.541293832108561,8.438917296236141,3945,68119,67573,71055
66056,0.3400181647635838,1.048546834060486,1.8954039146896675,0.012542073432868632,8.54133365144598,8.056286577652454,3944,66876,69364,71056
66057,0.34009519100536256,1.0143734886684344,1.900483754139235,0.016244394243855313,8.541560161463178,8.438917296236141,3943,68875,66868,71057
66058,0.34012520173680005,1.0285966934703215,1.8737758593967788,0.007175499676239322,8.541648399721439,8.438917296236141,3942,69028,69085,71058
66059,0.34013161641918105,0.9995869428866208,1.959657206723167,0.01171830298256528,8.541667259312458,8.056286577652454,3941,66608,69288,71059
66060,0.34018426993618417,1.0156844266344656,1.9254943621882956,0.01610148998479363,8.541822050693916,7.541346842724119,3940,63158,61729,71060
66061,0.34022870463115534,1.0492166678940564,1.9145282512045445,0.008620168265173435,8.541952661648088,8.056286577652454,3939,66653,62599,71061
66062,0.3402570023344948,1.0022498372086084,1.8999941090264008,0.015790808879993585,8.542035830780025,8.438917296236141,3938,68832,58907,71062
66063,0.3402744912017299,0.9909682864824002,1.8711578612911062,0.009229904426180015,8.54208722845203,8.438917296236141,3937,68625,66760,71063
66064,0.340288236806902,0.9921760933607445,1.8911931806508824,0.014440744095247855,8.542127623269398,8.438917296236141,3936,69045,69110,71064
66065,0.34028859968206404,1.0434977867117863,1.8783516592659142,0.012433708179684531,8.542128689642507,8.056286577652454,3935,66501,67578,71065
66066,0.34031282573425814,1.0301191809873962,1.9621500243832861,0.010162963282058261,8.542199879774028,7.541346842724119,3934,64803,61564,71066
66067,0.3403242157638642,0.9842441550976737,1.9012266649908731,0.013211806380541003,8.542233348511632,8.438917296236141,3933,69874,68391,71067
66068,0.34032715266068647,1.0301031723404122,1.8777735688047994,0.014675424128990457,8.54224197817953,8.056286577652454,3932,65451,65414,71068
66069,0.3404322525133514,1.0508262345305321,1.908955890292603,0.009214653648588486,8.54255075056134,8.438917296236141,3931,69212,60822,71069
66070,0.3404879267122878,0.9813139331605839,1.9100145539398592,0.008968557273030097,8.542714276921405,8.438917296236141,3930,68841,66247,71070
66071,0.3404920108858422,1.042920813484312,1.9460687981256897,0.009533576402972362,8.542726271911489,8.056286577652454,3929,65383,67366,71071
66072,0.3404945494310889,0.9909632889741607,1.9214019765078125,0.007109523423399511,8.542733727407171,7.541346842724119,3928,63318,69364,71072
66073,0.34050320902324976,1.0313941951970567,1.8909106451344528,0.01534957535417578,8.542759159485094,8.438917296236141,3927,67623,61499,71073
66074,0.3405070084137284,1.0153504045978494,1.8585394585899282,0.012961748623721634,8.542770317582105,6.834127735480498,3926,60955,64468,71074
66075,0.34053007478552727,1.0247241675613872,1.9418363482285392,0.015065970814097537,8.542838056536741,7.541346842724119,3925,63260,65019,71075
66076,0.34056443939842906,0.9840066893547927,1.9341391905959937,0.011876564262520846,8.542938966506961,8.438917296236141,3924,69507,59613,71076
66077,0.3406006165236228,0.9971393709322594,1.8683842451698824,0.013080769311626612,8.543045187829575,8.438917296236141,3923,69313,68546,71077
66078,0.3406062012272655,1.0251434812142721,1.9180400651854264,0.01605420343786074,8.543061584330097,6.834127735480498,3922,62073,63226,71078
66079,0.3406422644047995,1.0370269626419533,1.8936963804109284,0.014873631729884141,8.543167458116892,8.056286577652454,3921,65057,68715,71079
66080,0.34064877818569855,1.0247761201581402,1.9164899236583022,0.016091566605780844,8.543186579991524,8.438917296236141,3920,69243,65980,71080
66081,0.3406888910089891,1.034770941011807,1.9547597577198648,0.008904338064235427,8.543304327251931,8.438917296236141,3919,68294,61492,71081
66082,0.3407100124693885,1.0436012242001846,1.9075728041720277,0.014183240401645711,8.543366321659635,8.056286577652454,3918,67030,69569,71082
66083,0.34071751258824107,0.9798110979591114,1.9176840110946713,0.010797825189880574,8.54338833462191,8.438917296236141,3917,69197,68718,71083
66084,0.3407374504391667,1.0304542247357245,1.9224604599642388,0.015641801203922546,8.543446850153957,8.438917296236141,3916,69299,64765,71084
66085,0.34075679902829936,1.0260487270126972,1.8603143301070844,0.01278828105488122,8.543503632994835,4.956062535970606,3915,56789,55237,71085
66086,0.3407654049434687,0.9939966930754989,1.8654326316812129,0.009727760521101358,8.543528887978194,8.056286577652454,3914,66861,68508,71086
66087,0.34077861101033735,0.9984922635503537,1.8802354960581522,0.014561331306992222,8.543567641356546,8.438917296236141,3913,67592,69107,71087
66088,0.34080309455049135,1.039448886631292,1.8667640047346807,0.010498691873579862,8.543639484656655,8.438917296236141,3912,69875,67715,71088
66089,0.3408366091763773,1.035623094788842,1.9078137605668684,0.015331595415256883,8.54373781996711,6.834127735480498,3911,62004,69381,71089
66090,0.34089137569109107,0.9817147620764965,1.8988003338389052,0.009129509028134081,8.543898489663663,8.438917296236141,3910,69856,67301,71090
66091,0.34094868094415015,0.9973536542783511,1.9588013794525556,0.011019651053880208,8.544066579679775,8.056286577652454,3909,66530,68884,71091
66092,0.3410031564689546,1.0341931952827044,1.958894759519799,0.01025053440761381,8.544226343238517,8.438917296236141,3908,68222,65752,71092
66093,0.34101797112205157,1.0098008588907232,1.8906660488300027,0.01586376532575221,8.54426978662788,8.438917296236141,3907,67727,62620,71093
66094,0.3410639724368751,0.9890102721413552,1.9395490090944685,0.012960780781554255,8.544404671632664,7.541346842724119,3906,62885,69105,71094
66095,0.3411497783582551,1.0367586342969486,1.9473938653375202,0.013259675563146575,8.544656223056736,6.834127735480498,3905,62274,66715,71095
66096,0.3411531011094193,1.0475536101175846,1.9360885652469555,0.011436769841734534,8.544665962869523,8.438917296236141,3904,67671,60816,71096
66097,0.34118624114022844,1.0517937981041614,1.9072583730299923,0.01124973293869766,8.54476309937929,5.980491261108536,3903,58703,68200,71097
66098,0.34123650031764546,1.0150618882420661,1.8771157516290162,0.015197002642230685,8.544910395699846,8.438917296236141,3902,69229,66487,71098
66099,0.341272655163356,0.9870564713076684,1.9414339124893665,0.009261812389478903,8.545016342545033,7.541346842724119,3901,63345,69137,71099
66100,0.3412840655284119,0.9935586410969254,1.881057774814199,0.007567715106387724,8.545049776732858,8.438917296236141,3900,67925,59541,71100
66101,0.3412921798671258,1.0182330648209952,1.8532540469224352,0.010463945331214641,8.545073552361147,8.056286577652454,3899,67082,69279,71101
66102,0.3412998034201938,0.9801076183959602,1.9005246187695015,0.010210641225685942,8.545095889428598,8.438917296236141,3898,68711,62460,71102
66103,0.34130017147762265,0.9880046205679437,1.9006511639989672,0.014052535761268149,8.54509696782743,8.438917296236141,3897,69906,66846,71103
66104,0.34133566430400036,0.9824764735001039,1.916458263905303,0.012667761308294553,8.545200955416043,8.056286577652454,3896,66353,68067,71104
66105,0.34135487179358487,0.9841539534400692,1.9340152593110342,0.009322343721374249,8.545257225385658,8.056286577652454,3895,65156,68710,71105
66106,0.3413638343559733,1.0008875600309355,1.9546235843672837,0.013139365225192249,8.545283480890554,8.056286577652454,3894,65303,68458,71106
66107,0.34142165516791284,0.985280668251313,1.8796173139751227,0.010143883647539343,8.545452848322814,8.056286577652454,3893,65805,67783,71107
